CountyId,population,unemp,health_ins,poverty,SNAP,no_comp,no_internet,home_broad,broad_num,broad_avail,broad_cost,population_bbn,price_bbn,wired_bbn,provide_bbn,all25_bbn,downave_bbn,access_bbn,slowfrac_bbn,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Diversity.Index,Mean
13071,45600,3.2,23.6,25.2,23,17.7,28.7,70.9,4,88.6,109.61,46710,34.95,5.154292443,10.28381503,6.466409762,22.00451552,90.09768786,0.494390923,45890,22806,23084,18.9,56.5,22.5,0.3,0.8,0,29824,34503,1794,18121,903,25.4,38.3,22.4,17.5,20.6,21.7,17.7,73.2,18.9,1.4,1.6,1.5,3.5,21.6,18771,78.7,15.9,5.3,0.2,7.2,0.583928,537
13075,17270,3.4,18,24,18.9,23.8,39.1,60.5,5,84.7,131.95,14225,55,6,12,7.005975395,34.15549033,87.01792619,0,17190,8275,8915,5.8,64.9,27.2,0.3,0.6,0,12384,35539,3615,17587,1187,24.2,30.1,24.8,16.8,24.1,14.2,20.1,81.8,11,0.1,1.6,0.7,4.8,25.6,6902,76.6,16.9,6.5,0,5.8,0.500979,671
13077,148509,2.9,10.4,11.1,9,8.8,16.5,83.3,7,96.3,67.5,127431,35,6.713201654,12.41408292,8.713201654,81.23490485,98.43100972,0.067283471,138015,67326,70689,6.8,71.5,17.4,0.1,1.8,0,98257,67570,1607,31548,895,11.6,16.6,34.7,15.8,24.6,10.1,14.8,81.5,10.9,0.6,0.4,1.8,4.8,31,66983,81.2,13.6,5,0.2,5.4,0.442433,1007
13081,22372,3.9,16.8,30.8,25.8,24.1,40.4,59,3,82.1,99.21,21938,34.95,9,15,8,20.98,88,0,23005,10813,12192,3.2,50.6,43.2,0,1.2,0.2,16976,33194,3700,21225,2736,31.2,40.6,28.7,20,25.1,11.6,14.6,83.8,10.5,0.3,1,1.7,2.8,18.8,8481,69.1,21.9,9,0,14.8,0.547463,450
13083,16116,3.3,12.4,15.1,10.2,16.3,26,72.9,6,91.1,67.58,15386,55,6,12.72611465,7,40.2100247,90.30865722,0.116144547,16282,7956,8326,2.2,93.8,0.5,0.7,1.1,0.7,13024,43163,4466,23184,1538,17.5,23,26.1,21.5,21.6,14.5,16.3,75.8,12.4,0.2,7.1,0.5,3.9,26.4,7719,80.8,10.3,8.6,0.3,4.8,0.115501,630
13085,26108,2.8,11.2,8.7,10.6,8,16.9,83.1,6,87.4,68.65,26685,35,9,16,12,66.33,92,0,23397,11529,11868,4.2,92.8,1.2,0.1,0.3,0,18150,62284,5862,31954,2779,11.8,15.7,37.1,12.6,25,12.3,12.9,79.6,11.2,0.1,0.4,0.8,7.8,32.3,10665,79.9,13.3,6.7,0,6.1,0.133064,593
13087,26404,3.8,19.1,25.2,20.8,36.8,47.4,52.3,4,69.3,61.17,27461,55,4.349441025,11.34944103,5.989184662,153.4795011,77.61782164,0.192454754,27023,13037,13986,5.8,50.9,42.1,0.1,0.4,0,19762,36934,3234,19650,1242,24.1,30.2,27.6,17,24.6,14.5,16.3,80.8,11.4,0.5,0.3,4.9,2.2,24,9855,72.2,20.7,6.9,0.2,6.5,0.556909,598
13091,20605,5.4,11.3,23.6,20.2,33,45,54.8,2,64.7,70,23654,69.99,8.824215777,13.77031369,6.217257124,18.69695781,69.78029086,0.349666018,21063,11024,10039,3.4,65.3,27.8,0,0.6,0,16512,35290,2856,18563,1265,22.2,30.6,33.6,15.7,22.4,10.9,17.4,82.2,9,0.7,1.2,4.7,2.2,26,7684,60.9,31.4,7.7,0,9,0.480133,608
13093,13390,3.8,16.2,24.6,27.2,27.7,40.3,58.4,5,68.5,112.95,13607,34.95,7.181230249,12.72653781,5,5.168941721,55.40839274,1,14053,7631,6422,6.9,42.6,49.5,0,0.1,0,11050,33389,5181,16867,2006,23.2,32.1,22.2,20.2,18.6,11.2,27.9,82.1,12.7,0,0.8,1,3.4,21.5,4929,66.1,23.4,10.5,0,10.5,0.563911,708
13099,10190,3.9,15.7,28.8,23,35.4,44.8,54.5,2,39.6,62.48,8550,79.99,3,8,5,23.17,52,0,10405,4817,5588,2.2,46.1,50.5,0.1,0.8,0,7694,29493,5666,17972,1246,27.5,42.3,29.9,12.4,19.5,19.7,18.6,88.8,7.1,0.1,1.3,2.4,0.3,25.2,3682,68.8,24.9,6.3,0,8.7,0.53262,588
13103,64296,2.9,9.8,8.6,8.9,7.9,15.8,82.9,5,94.9,62.5,54598,35,6.01236309,12.01236309,7.070606982,44.81919851,97.57873915,0.18044617,57087,28260,28827,3.9,79.3,13.2,0.1,1,0.1,40780,64279,3102,26765,940,9.6,12.9,32.1,13.7,21,14.6,18.6,86.7,8.6,0.2,0.8,1.6,2.1,31.1,26904,80.9,15.6,3.4,0.1,5,0.335964,934
13107,22646,5.3,17.9,27,24.1,20,34.7,65.1,3,95.1,89.76,20024,59.95,7.316620056,14.14257891,5.901068718,29.12309229,94.41535158,0.325809029,22502,11183,11319,4.5,59.4,34,0,0,0,16600,33089,3041,17944,1291,29.2,43.4,25.7,20.5,20.5,13.2,20.2,82.3,12.4,1.3,0.9,0.7,2.3,27.9,8291,72.1,20.8,6.7,0.4,10.3,0.522544,265
13109,10654,3.4,16.8,27.3,27.7,20.2,33.7,66.1,4,83.5,66.65,11090,59.95,8,15,8,72.45,82,0,10757,5093,5664,11.8,56.5,30.2,0,0.8,0,7603,38736,4754,20736,2053,26,38.6,29.3,15.5,22.9,13.5,18.9,76.4,9,0.3,1.1,8.4,4.9,23.6,4308,74.6,16.7,8.7,0,6.6,0.568559,508
13111,26188,3.3,13.4,13.5,10.3,15.6,20.9,78.3,7,90.7,63.78,23768,42.95,7.524991585,12.99503534,7.335955907,16.42020742,91.7786099,0.529956244,24480,11852,12628,2.2,95.3,0.2,0.1,0.6,0.1,20090,43344,5020,24845,1791,15.8,17.9,29.6,20.6,23.5,13.7,12.5,76.5,15.3,0.2,1,1.6,5.4,26.9,9299,73.6,14.1,12.1,0.2,8.3,0.087389,911
13115,98498,3.8,13.8,19.1,15.6,16.6,22.4,77.3,6,92.9,62.99,92460,35,7.465931213,15.60073545,8.934090417,86.7448103,96.74063379,0.121198356,96471,46770,49701,10.6,71.4,14.4,0.1,1.5,0,69367,46096,2012,23929,1019,18.1,24.9,29,20.3,22,10.4,18.3,82.3,8.1,0.5,2.7,1.6,4.8,22.3,41473,82.1,13.3,4.5,0.1,7.5,0.441415,563
13117,244252,2.7,8.9,5.9,4,4,7.3,92.6,6,99.8,72.99,184207,35,7.672526017,13.03929275,9.446068825,107.069866,99.57955995,0.070073341,211300,104886,106414,9.5,74.9,2.9,0.2,10.5,0,133643,96445,2452,39896,657,6.5,7.7,51.1,11.3,24.8,6.1,6.7,77.6,9.1,0.5,0.7,1.3,10.9,32.7,103649,84.9,9.1,5.9,0.1,4.2,0.378991,956
13129,57963,3.4,16.2,20,15.9,17.5,29.9,69.9,6,90.2,67.99,52975,35,5.99452572,12.17610193,7.173025012,35.68999585,94.88730533,0.24392638,56424,27913,28511,15.4,78,3.9,0,1.1,0,38832,43452,2229,21208,1076,18.8,29.6,23.2,14.6,22.4,12.5,27.3,79.1,12.2,0.6,1.2,3,4,23.9,25142,84.2,11.1,4.5,0.2,5.7,0.353858,767
13131,24633,3.4,18.3,23.5,20.9,20.7,29.2,70.4,3,82.7,62.47,22422,69.99,6.351351351,13.18000178,6.351351351,23.57375435,88.44911248,0.324324324,25048,12247,12801,11.1,58.3,28.2,0.5,0.5,0.3,17537,39462,3389,20864,1523,25.4,40,28,13.3,24.3,16.8,17.7,81.4,14.4,0,1,0.5,2.6,25.3,10207,76.5,13.9,8.3,1.4,8,0.557299,823
13135,936250,3,17,11.4,8.5,4.8,12.3,87.5,8,99.4,66.57,743670,35,6.841032985,11.97708392,8.589141689,115.0066496,99.50848091,0.205113827,889954,435401,454553,20.7,39.3,25.9,0.2,11.2,0,530671,64496,804,27945,324,12.1,17.7,37.3,16.1,26.3,10.1,10.2,79.1,11.6,1.2,1.1,1.3,5.8,33.1,439634,82.9,10.6,6.2,0.3,5.8,0.702974,891
13137,45328,3.5,17.3,14.5,13.4,23.1,32.8,66.7,3,83.9,79.99,44889,59.95,4.434404865,11.09282898,6.25126423,21.9294306,93.30092005,0.712535365,43878,20824,23054,14.2,77.3,3.1,0.1,2.3,0.2,31448,44474,1781,20656,871,17.2,22.6,27.3,16.4,22.9,12.4,21,82.6,11.4,0.7,1.6,1.5,2.2,26.9,17338,79,13.9,6.9,0.2,5.5,0.359584,758
13139,204441,2.8,17.4,14.6,10.5,10.5,17.6,82.1,7,98.1,67.5,181957,35,6.78408635,11.80630589,8.45244206,78.63233984,98.79622658,0.161763494,192865,96103,96762,27.8,61.6,7.3,0.2,1.7,0,119990,55622,1940,26283,697,16.1,24.8,28.5,14.4,24.1,10.9,22.1,81,11.4,0.3,1,2.3,4,26.3,90062,84.1,10.6,5.2,0.1,4.6,0.530604,745
13141,8457,5.5,9.5,24.1,26.2,37.8,54.3,45.7,4,5.2,69.99,9656,69.99,6,12,8,16.19,62,0,8667,5258,3409,1.8,24.1,72.9,0,0.5,0.1,7276,29268,2293,15454,3288,30,54.8,25.8,33,19.6,6.3,15.3,89,5.2,1,0,0,4.7,29.4,2126,66.8,26.8,6.4,0,4,0.413422,476
13143,29792,3.3,12.3,15.5,16.6,17.1,27,72.5,6,45.3,67.5,43424,35,4.77595339,11.93830601,7.77595339,46.72022039,100,0.305545321,28722,13965,14757,1.5,91.2,4.3,0.2,0.8,0,21640,43663,3367,23141,1366,18,25.2,27.2,16.8,21.2,16.1,18.7,84.3,11.3,0,0.2,1,3.1,33.6,11808,78.7,14.5,6.7,0.1,7.2,0.158223,599
13145,35236,3.1,7.8,6.8,7.8,10.5,17.4,81.1,9,89.8,75.24,31827,35,7.749458007,14.01363622,8.323718855,35.26912181,84.95616929,0.459232727,33198,16686,16512,3.3,77.1,15.9,0.1,0.9,0,25597,69539,6381,32373,2281,7.3,7.7,36.8,13.8,25.2,10.2,14,86.4,7.4,0.6,0.6,1.6,3.3,26.1,15123,76.4,16.9,6.6,0.1,8.5,0.367701,893
13147,26205,3.5,11.4,17.4,16.5,22,33.7,65.6,5,83.9,79.97,16382,79.95,5,10,5,25.51,99,0,25535,12502,13033,3.7,75.1,19,0,0.9,0,19724,41216,2612,21668,1548,18.8,23.6,26.8,15.8,23.2,12.4,21.8,85.4,8.2,0.2,1.7,0.3,4.2,21.8,9989,80.2,12.3,7,0.5,4.7,0.392314,670
13149,11923,3.3,12.6,15.6,23.2,19.2,32.9,67.1,3,58.8,65,9433,55,3,9,5,30.2,72,0,11607,5762,5845,0.7,85,10,0,0.5,0.1,8875,44897,3468,20946,1425,17.4,23.6,23.6,17.8,17.7,17.9,23,86.1,10.6,0.3,0.7,1.2,1,37.6,4797,72.3,17.9,9.5,0.3,9.6,0.267129,833
13159,14219,3.1,13.7,17.8,20.4,16.5,31.4,68.3,2,63,67.5,11254,35,6.266127599,12.2661276,7.223564955,18.29277501,76.27536876,0.160298561,13732,6688,7044,3.9,73.6,20.8,0.2,0.3,0,10198,42067,3363,19784,1300,19.4,24.4,24.3,14,18.9,20.5,22.4,82.7,10.2,0.1,1.5,2.3,3.2,32.6,5505,76.4,15.5,8,0.1,7.2,0.430705,778
13161,15115,4.6,19.7,20.6,17.1,21.8,45.7,54.3,1,69.2,70,14468,55,5,10,5,45.07,73,0,14999,7403,7596,11.4,71.6,16.6,0,0,0,10510,37267,3563,18550,1520,20.6,28.2,26.4,15,23.6,17.3,17.6,87.2,9.9,0.1,1.2,0.3,1.3,23,5472,77.4,18.3,4.3,0,5,0.439733,522
13165,8676,5.1,16.7,29.3,26.3,25.3,45.7,52.8,5,81.7,66.65,7698,55,7,12,8,23.31,86,0,8929,4273,4656,6.4,56.2,35.5,0.2,0.9,0,6546,27197,4924,15149,1627,30.7,45.6,25.5,26.9,15.6,11.3,20.8,79.8,13.3,0,3.2,0,3.7,25.5,3296,70.2,24.3,5.5,0,6.3,0.549508,656
13169,28735,3.2,11.6,15,15.1,13.5,22,77.2,6,85,63.49,16653,65.99,5.361076082,11.2013451,5.680538041,19.54000841,88.7986549,0.159730979,28540,13864,14676,1.5,71.9,24.7,0.2,0.7,0,21631,55110,5523,26098,1771,14.2,20,33.8,12.4,27.5,11.8,14.4,85,9.8,0.4,0.6,0.4,3.8,26.9,12241,73.4,20.7,5.9,0,8.7,0.416413,834
13175,47546,4.6,11.2,26.7,19.6,28.2,42.4,56.7,4,60.9,98.76,50842,34.95,6.384917981,12.24023445,4.726544982,32.11702274,66.98428465,0.438476063,47451,22542,24909,2.6,58.2,36.7,0.1,1.1,0,35178,35202,1689,20687,989,27.3,37.2,31.2,19.1,22.8,9.9,17.1,85.8,9.4,0.2,1.7,1.1,1.7,23,17192,73.9,20.1,5.8,0.2,5.1,0.516501,0
13189,21312,5.1,13.4,24.9,22.9,26.2,41.4,58.1,2,67,63.33,21816,35,4.576916025,10.57691602,4.576916025,31.15482994,82.82687019,0,21488,10028,11460,2.9,54.2,40.3,0,0.5,0.8,15663,40469,4618,20436,1296,26,44.7,29,17.7,21.2,11,21,88.2,7.1,0,0.3,2.1,2.3,26.5,8204,80.5,16,3.4,0.2,8.1,0.531113,655
13191,14378,3.6,15.9,19.9,18,15.8,27,71.4,7,83.5,63.33,15739,69.95,4.251794904,9.862888366,5.871275176,29.11082026,96.10693183,0.120338014,14061,6896,7165,1.5,61.7,35.1,0.1,0,0.1,11486,43285,4280,25226,2532,20.3,29.7,23,17.9,27,13.2,18.9,80.1,12.8,0,1.6,0.2,5.3,29.1,5716,77.7,16.6,5.8,0,9.2,0.500647,553
13199,21167,4.5,14.3,21.5,21.5,27.2,41.2,57.2,4,52,69.99,19621,35,3.578512818,9.925386066,4.61138576,34.28856888,62.41868406,0.6895673,21152,10134,11018,2.1,56.3,38.4,0.2,0.6,0,16365,36368,4391,19679,1348,22.7,31,23.7,16,19.8,16.5,24,80.4,14,0.6,1.9,1,2.1,33,8165,75.2,16.8,7.6,0.5,8.1,0.520496,594
13205,21863,4.6,17.7,24,25,23.5,35.4,64.1,3,62.9,66.65,22505,35,6.183736947,12.61395246,5.624838925,48.93634392,65.00057765,0.128682515,22574,11748,10826,4.4,46.3,47.5,0.1,0.3,0.1,16796,34122,3218,16088,896,27.1,39.5,27.2,19.3,21.5,10.4,21.6,77.8,16.4,0.1,2.2,1.7,1.8,23.5,7927,74,18.7,7.1,0.2,15.2,0.553171,598
13213,40096,5,16.9,15.4,16.1,16.4,24.4,75,5,98,69.99,37135,55,7.519456039,14.32723845,6.807782416,61.85466837,98.61556483,0.096108792,39444,19397,20047,14.3,83.3,1,0.1,0.4,0,27426,41617,2282,19084,913,18,26.6,17,14.6,23.6,13.2,31.7,87.8,8.8,0.2,1.6,1,0.7,27.3,16748,85.6,11.3,3,0.2,7.4,0.279949,562
13219,40280,2.5,6.8,5.9,4.5,6.1,13.7,85.9,6,92,67.5,32518,35,6,11.68189926,7.842887016,50.85920721,97.27240298,0.157112984,35972,17661,18311,4.8,84.9,5.4,0.1,4.1,0,25358,77388,4806,38639,2369,6.9,10.2,53.5,12.6,20.1,5.2,8.6,85.2,8,0,0.4,0.6,5.9,23.5,16944,71.1,22.6,6,0.3,4.4,0.264178,1008
13221,15259,3.2,12.1,15.1,14.6,24.1,34.7,64.6,5,73.7,55.22,9139,55,4.89079768,10.13951198,5.326950432,17.04564504,77.63409563,0.842433527,14654,7362,7292,4.1,75.9,18,0.1,0.3,0,11190,43938,1739,21858,923,17.6,30.6,30.4,13.6,19.3,13.7,23,85.6,9.1,0.2,0.7,0.6,3.8,28.5,6390,70.9,23.7,5.5,0,5.8,0.387933,802
13223,168667,2.9,10.9,9.4,9.3,6.7,15,84.7,5,99.3,60.82,101795,35,6.008350115,12.23101331,7.77938995,102.1029122,100,0,152399,74560,77839,5.8,73,17.9,0.2,0.9,0,107261,63669,2428,26636,734,9.7,12.9,34.6,14.4,28.3,11.1,11.7,84.3,8.4,0.5,0.5,0.6,5.8,37.7,74446,80.8,13.9,5.3,0.1,5.2,0.411326,725
13225,27546,4.1,13.5,21.5,22.7,18.5,26.7,73,7,84.6,68.66,37430,55,10.01399947,17.53499866,9.520999199,23.47163879,90.40900347,0,27027,12992,14035,7.5,46,44.4,0.1,1.1,0.1,20338,43645,3747,22388,1171,18.7,26.3,29,17.9,23,17.7,12.5,79.2,13.4,1.8,3.2,0.8,1.7,22.7,11282,73.2,23.9,2.9,0,8.6,0.586408,585
13229,19465,3.4,16.5,21.7,18.1,17.5,35.5,64.3,4,73.8,55,17778,25,5,11,5.17116661,22.01953651,83.57666779,0.17116661,19141,9640,9501,5.1,84.1,8.9,0.4,0.1,0,14044,39863,6160,23754,3398,21,28.3,30.9,16.9,17.7,16,18.4,84.4,9.8,0,1.3,1.3,3.2,27.1,7555,76.8,17.2,5.7,0.3,6.2,0.286337,1061
13241,17137,3.5,18.4,19.4,14.7,21.6,29.5,69.8,4,89.5,79.99,14871,59.95,4.968663842,9.842445027,6.968663842,20.04818708,90.91016072,0.504808016,16354,8126,8228,8.1,87.1,1.9,0.5,0.8,0,12891,39297,3217,26942,3177,20.3,30.6,33.4,19.3,20.9,16.5,9.8,74.7,17,0.7,2.6,0.7,4.4,21.6,6259,75.5,13.3,11.2,0,5.7,0.218352,610
13245,202518,4.5,13.6,23.4,21.1,15.4,27.4,72.2,6,94.9,66.66,184114,35,6.619268497,11.84941938,8.586354107,68.12942823,98.75706899,0.105776856,201568,97435,104133,4.8,35.5,55.2,0.2,1.8,0.2,150995,39430,1339,21464,673,24.2,37.5,29.9,22.5,26,9,12.6,80.9,9.7,1.7,3.5,2.2,2.1,20.5,78704,74.7,22,3.1,0.1,11.6,0.556878,781
13247,90896,3.8,13.6,15.2,12.6,6.9,20.5,79.2,6,99.3,62.99,83685,35,6.699073908,11.69907391,7.674278545,92.54025811,99.09722172,0,88482,41755,46727,10.2,34.6,51,0.1,2,0.2,62080,54175,1805,24254,770,16.3,24.5,34.1,17.3,24.3,8.7,15.5,77,14.6,1.6,1,1.4,4.3,29.5,38732,75.5,19.1,5.2,0.2,8.7,0.601064,903
13251,13966,5.4,14.1,22.3,20.2,23.2,30.5,69.3,2,98.6,79.99,13957,79.99,4,10.70831841,6,32.29044637,99.0972272,0.097227198,14037,6896,7141,1.8,54.5,41.7,0.3,0.5,0,10870,36556,3573,20255,1426,22.6,36.4,27.8,16,22.6,11.6,22,84.8,10,0,1.6,0.8,2.8,31.1,5631,77.5,16.2,6.1,0.2,5.5,0.522266,567
13255,66703,4,15.5,21.6,19.6,19.4,33.1,66.7,6,95.9,67.5,62021,35,5.40360523,11.40271843,7.40360523,59.55503942,98.40803921,0.000886796,64192,31075,33117,4.3,59.4,33.3,0.4,0.9,0,47623,42398,2062,21675,1192,21.6,33.7,27.9,17.2,25.6,10.5,18.8,87,8.1,0.4,1.1,1.6,1.7,29,24789,80,16.1,3.6,0.4,8.3,0.52574,802
13257,25925,3.9,15.5,16.2,22.3,18.2,29.8,69.1,5,92.7,79.97,30059,59.95,7.313583286,12.31358329,9.313583286,26.98615989,91.60973419,0.26045444,25625,11930,13695,3.2,82.8,11.7,0.3,0.4,0,19445,39756,3790,21657,2026,18.1,24.6,28.4,20.4,20.9,9.8,20.4,85.7,7.3,0,2.5,0.5,4,20.9,10114,78.4,16.1,5.5,0,11.7,0.29391,614
13259,6621,4.2,16.4,37,23.3,30.6,43.8,56,2,65.6,70,2562,69.99,3.707259953,10.51209992,2.902419984,28.94482436,51.43793911,0.097580016,5832,3618,2214,20.3,25.8,50.3,0.2,2.2,0,3239,22413,3522,14954,1599,41.5,62.4,31.6,18,22.6,6.9,20.9,85.7,10.3,0,3.2,0,0.8,26.8,1369,62.7,36.2,1.1,0,11.8,0.601801,601
13263,6195,4.5,15.8,19.1,16.9,30.3,46.5,52.9,4,86.1,90.47,1154,69.99,4,9,5,2.05,79,1,6423,3030,3393,2.3,40.2,56.4,0.1,0.5,0,5273,37226,5150,21351,2184,16.9,19.2,17.3,23.1,19.8,12.4,27.3,77.5,14.2,0.1,0.8,4.5,2.9,34.5,2620,80.2,15.3,3.9,0.6,8.2,0.51354,949
13267,25286,3.8,13.5,22.5,20.9,16.9,30.3,69.5,4,71.6,56.99,27408,40,6.618323117,13.08767513,7.440929656,26.48458954,77.3025394,0.176627262,25402,14892,10510,10.8,58.4,29.2,0.2,0.2,0,19266,36355,2539,16279,1031,23.7,38.3,29.6,19.5,21,18.7,11.3,76.5,11.4,0.3,1.2,5.3,5.5,24.9,7655,67.2,24.9,7.8,0.1,4,0.558678,559
13271,15860,9.5,11.4,28.2,20.8,60,74.1,25.7,2,77.8,114.63,5148,69.99,3.304778555,7.73970474,3.806915307,21.7451049,59.78593629,0.565073815,16339,9532,6807,11.6,49.1,38.8,0,0,0,11475,28044,2261,13594,1022,27.7,40.4,24.5,19.2,18,12.1,26.2,88,4.1,0,3,1.8,3.1,22.5,4823,66.8,27.2,6,0,4.1,0.5979,653
13273,8531,5,18.3,31.9,29.6,19.9,27.6,71.7,2,76.3,60,8357,69.99,5,12,5,25.04,81,0,8978,4229,4749,2.7,35.5,60.6,0,0.2,0,6774,32219,5702,17562,1432,35.3,57.1,21.5,17.6,26.2,13,21.7,78.7,13.5,0.4,3,0.7,3.7,24.9,3368,74.6,16,9.3,0,10.4,0.506501,805
13275,44451,4,15.8,20.8,20.1,15.3,22.4,77.3,5,89.6,61.98,48789,35,7.791797331,13.79179733,7.534505729,36.48266863,87.00684581,0.297259628,44909,21200,23709,3.5,57.7,35.8,0.1,0.8,0,33339,41336,2327,24047,1673,19.5,25.3,35.2,18.6,24.4,8.6,13.3,79.7,14.6,0,1,2.7,2,20.5,18686,75.1,20.2,4.7,0.1,9.3,0.527184,607
13279,26830,4.9,16.6,23.7,24.6,24.8,32.9,66.7,5,60,96.3,12013,50,7.974028136,15.96969949,6.982685424,51.63663281,41.05627237,0.004328644,27160,12706,14454,11.6,60.5,25.4,0,0.9,0,18462,35750,3133,21309,1954,24.4,29.8,26.3,18.2,22.7,17.1,15.6,78.4,14.3,0.6,1.7,2.8,2.3,19.4,10574,75.8,17.6,6.6,0,10.3,0.545306,610
13285,69922,3.2,12.7,20.5,17.7,16.9,28.3,71.4,6,91.8,62.99,69193,35,6.501654792,11.73293541,8.401933722,81.96355498,97.21763762,0.231280621,69433,33345,36088,3.7,57.3,35.1,0,1.9,0,50332,43597,2067,22091,878,21.3,29.2,28.6,16,21.3,8.7,25.4,84.8,9.7,0.2,1.3,2.3,1.7,23.2,29630,82,13.6,4.3,0.1,8.9,0.534138,835
13287,7985,3.8,15,35.3,26.2,28.6,34.7,65.3,2,75.6,114.63,9659,34.95,4.756703593,10.64209546,5.656175588,9.94923284,72.80039342,1,8036,3937,4099,4.6,54.7,39.5,0.2,0.4,0,5894,42622,2798,20302,1951,27.9,46,28.4,17.8,21.1,19.6,13,82.9,11.2,0.2,1,2.1,2.7,21.6,3191,71,25,4,0,6.5,0.537973,704
13289,8120,5.4,14.1,26.1,19.2,34.5,44.9,53.4,3,38,93.71,14013,44.95,5.846071505,11.85934489,5.159566117,18.53598087,62.11175337,0.530721473,8323,4101,4222,0.4,54.9,42.6,0,0.1,0,6658,30629,3667,17485,1842,27.3,28.8,20.5,19.1,21.8,18.6,20,85,8.5,1.3,1.1,0.5,3.6,32.3,2591,76.3,16.9,6.8,0,6.3,0.520622,419
13293,26320,3.6,13.3,22.3,16.5,20.4,34.3,65.5,4,93,65,25499,69.99,4.051060826,11.05106083,5.865759442,42.87731911,93.25608847,0.078787403,26241,12568,13673,2.3,67.6,28.5,0.3,0.5,0.1,20015,35375,2480,19624,1247,22.7,33.2,29.1,17.4,23.3,10.4,19.9,83.3,13,0.4,0.2,1.7,1.4,23.3,9958,75.4,19.6,5,0,11.2,0.459482,659
13305,29927,4,17.8,19.6,19.8,18,32.1,67.7,3,80.1,69.99,29938,69.99,4.539748814,10.81014096,4.729607856,55.32378482,82.13942147,0.461119647,29833,15206,14627,6.2,71.2,19.5,0.1,0.5,0,21839,41534,2946,19188,1109,21.3,26.4,30.8,16,20.7,16.1,16.3,84.7,8.8,0.3,0.8,3,2.4,23.4,10402,70.7,20.7,7.8,0.8,9.5,0.446628,629
13309,7855,7.5,16.7,26.8,20.2,61.7,66.6,32.3,3,46.7,73.31,7137,79.95,4,9,3.612442203,13.13360235,51.68432114,0.387557797,7952,5132,2820,1.6,56.1,41.7,0.3,0,0,6529,28490,3962,11192,1459,29.3,43.3,14.3,20.5,17.6,19.5,28.1,91.4,2.6,0,2.6,1.3,2.2,24,1845,61.2,29.8,9,0,9.1,0.533755,511
13313,104628,4.4,17.5,17.8,11.5,16.9,22.2,76.9,3,100,59.15,105421,43.95,5.914523672,11.85063697,7.279707079,37.88981854,99.82745373,0.236432969,103963,51566,52397,34.2,59.5,3.9,0.1,1.4,0,62068,43871,2436,22262,1031,19.2,28.5,22.2,11.8,22.4,9,34.6,84.7,10.8,0.1,1.1,1.6,1.7,20.5,46465,86.4,9.9,3.5,0.1,8,0.522024,754
13317,9777,4.5,15.6,23.9,19.5,40.4,55.8,43.9,1,100,62.97,11012,59.99,2.825281511,7.10815474,3.717126771,50.75192336,98.9184526,0.10815474,9905,4749,5156,4.6,51.1,42.5,0,0.8,0,7615,34234,3547,21957,3139,26.5,46.5,24.1,23.8,15.3,9.9,26.8,80.6,12.1,0.2,3.5,0.6,3.1,25.2,3866,75.2,19,5.8,0,7.5,0.54545,561
13321,20247,3.9,17.6,20.8,23.5,18.4,28.5,70.9,4,72.6,99.21,17085,34.95,5.169271291,11.16927129,4.071817384,50.98233011,83.1332748,0.27690957,20809,10171,10638,2,67.4,28.2,0.5,0.3,0,15850,40369,3651,20783,1207,21.5,32,27.1,16.5,23.2,15.3,17.8,87.1,6.6,0,0.3,1.4,4.6,26.3,8153,75.6,17.1,7.3,0,9.7,0.459178,725
16001,481587,2.5,8.3,11,7.5,7.9,18.3,81.2,6,79.8,63.7,394692,39.95,4.42834666,15.14385394,7.488205994,55.14611388,99.74242954,0.75390431,435117,217999,217118,7.9,85.2,1.2,0.4,2.6,0.1,316189,60151,1294,31642,725,11.8,13.1,43,16.6,25,6.9,8.4,80.7,7.7,0.5,1.5,2.8,6.9,20.4,214984,78.3,15,6.6,0.1,4.3,0.256622,1151
16005,87808,2.8,8.9,17,14.2,8.4,16.7,82.7,6,68.4,63.96,84855,55,3.859277591,14.56076837,7.666690236,53.93775393,91.6712156,0.094537741,84113,41867,42246,8.3,84.5,0.6,2.7,1.2,0.2,59635,47390,1605,23872,901,17.6,20.4,35.5,18.2,25.2,9,12.2,76.2,11.1,1.5,4.2,2.6,4.3,17.6,36989,73.1,20.9,5.9,0.2,6.3,0.25951,677
16007,6125,2.9,6.3,16.9,7.1,13.2,17.2,82,3,76.4,77.48,4605,59.95,2.969815418,8.86102063,2.969815418,17.35836265,5.978718784,0.214549403,5942,2928,3014,4.1,93.7,0.8,0.2,0.7,0,4295,50603,4499,24411,2065,14.5,21.6,23.1,20.2,24.2,18.6,13.9,71.6,16.8,0.3,3.8,1.1,6.4,23,2523,75.6,14.5,9.4,0.4,3.7,0.121925,0
